point,point_class,proposed_hasTimeseriesId,hasEntityId_TO_CONFIRM,meters
entity:SSC_01-ST-5_Stair-5_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,SSC_01_ST_5_Stair_5,entity:SSC_01-ST-5_Stair-5
entity:SSC_01-ST-8_Stair-8_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWHT_CALC,SSC_01_ST_8_Stair_8,entity:SSC_01-ST-8_Stair-8
entity:SSC_01-ST-8_Stair-8_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,SSC_01_ST_8_Stair_8,entity:SSC_01-ST-8_Stair-8
entity:SSC_01-ST-9_Stair-9_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWHT_CALC,SSC_01_ST_9_Stair_9,entity:SSC_01-ST-9_Stair-9
entity:SSC_01-ST-9_Stair-9_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,SSC_01_ST_9_Stair_9,entity:SSC_01-ST-9_Stair-9
entity:SSC_02-001_Foyer_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWHT_CALC,SSC_02_001_Foyer,entity:SSC_02-001_Foyer
entity:SSC_02-001_Foyer_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,SSC_02_001_Foyer,entity:SSC_02-001_Foyer
entity:SSC_02-002_Lobby_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWHT_CALC,SSC_02_002_Lobby,entity:SSC_02-002_Lobby
entity:SSC_02-002_Lobby_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,SSC_02_002_Lobby,entity:SSC_02-002_Lobby
entity:SSC_02-003_Corridor_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWHT_CALC,SSC_02_003_Corridor,entity:SSC_02-003_Corridor
entity:SSC_02-003_Corridor_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,SSC_02_003_Corridor,entity:SSC_02-003_Corridor
entity:SSC_02-004_Corridor_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWHT_CALC,SSC_02_004_Corridor,entity:SSC_02-004_Corridor
entity:SSC_02-004_Corridor_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,SSC_02_004_Corridor,entity:SSC_02-004_Corridor
entity:SSC_02-005_Executive-Conference-Room_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWHT_CALC,SSC_02_005_Executive_Conference_Room,entity:SSC_02-005_Executive-Conference-Room
entity:SSC_02-005_Executive-Conference-Room_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,SSC_02_005_Executive_Conference_Room,entity:SSC_02-005_Executive-Conference-Room
entity:SSC_02-006_Conference-Room_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWHT_CALC,SSC_02_006_Conference_Room,entity:SSC_02-006_Conference-Room
entity:SSC_02-006_Conference-Room_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,SSC_02_006_Conference_Room,entity:SSC_02-006_Conference-Room
entity:SSC_02-007_Mezzanine_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWHT_CALC,SSC_02_007_Mezzanine,entity:SSC_02-007_Mezzanine
entity:SSC_02-007_Mezzanine_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,SSC_02_007_Mezzanine,entity:SSC_02-007_Mezzanine
entity:SSC_02-008_Toilet_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWHT_CALC,SSC_02_008_Toilet,entity:SSC_02-008_Toilet
entity:SSC_02-008_Toilet_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,SSC_02_008_Toilet,entity:SSC_02-008_Toilet
entity:SSC_02-010_Vestibule_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWHT_CALC,SSC_02_010_Vestibule,entity:SSC_02-010_Vestibule
entity:SSC_02-010_Vestibule_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,SSC_02_010_Vestibule,entity:SSC_02-010_Vestibule
entity:SSC_02-P-1_Lift_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWHT_CALC,SSC_02_P_1_Lift,entity:SSC_02-P-1_Lift
entity:SSC_02-P-1_Lift_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,SSC_02_P_1_Lift,entity:SSC_02-P-1_Lift
entity:SSC_02-P-2_Lift_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWHT_CALC,SSC_02_P_2_Lift,entity:SSC_02-P-2_Lift
entity:SSC_02-P-2_Lift_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,SSC_02_P_2_Lift,entity:SSC_02-P-2_Lift
entity:SSC_02-ST-1_Stair-1_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWHT_CALC,SSC_02_ST_1_Stair_1,entity:SSC_02-ST-1_Stair-1
entity:SSC_02-ST-1_Stair-1_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,SSC_02_ST_1_Stair_1,entity:SSC_02-ST-1_Stair-1
entity:SSC_02-ST-2_Stair-2_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWHT_CALC,SSC_02_ST_2_Stair_2,entity:SSC_02-ST-2_Stair-2
entity:SSC_02-ST-2_Stair-2_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,SSC_02_ST_2_Stair_2,entity:SSC_02-ST-2_Stair-2
entity:SSC_02-ST-8_Stair-8_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWHT_CALC,SSC_02_ST_8_Stair_8,entity:SSC_02-ST-8_Stair-8
entity:SSC_02-ST-8_Stair-8_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,SSC_02_ST_8_Stair_8,entity:SSC_02-ST-8_Stair-8
entity:SSC_03-001_Directors-Office_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWHT_CALC,SSC_03_001_Directors_Office,entity:SSC_03-001_Directors-Office
entity:SSC_03-001_Directors-Office_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,SSC_03_001_Directors_Office,entity:SSC_03-001_Directors-Office
entity:SSC_03-002_Directors-Meeting-Room_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWHT_CALC,SSC_03_002_Directors_Meeting_Room,entity:SSC_03-002_Directors-Meeting-Room
entity:SSC_03-002_Directors-Meeting-Room_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,SSC_03_002_Directors_Meeting_Room,entity:SSC_03-002_Directors-Meeting-Room
entity:SSC_03-003_Researchers-Office_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWHT_CALC,SSC_03_003_Researchers_Office,entity:SSC_03-003_Researchers-Office
entity:SSC_03-003_Researchers-Office_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,SSC_03_003_Researchers_Office,entity:SSC_03-003_Researchers-Office
entity:SSC_03-004_Visitors-Cubicle_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWHT_CALC,SSC_03_004_Visitors_Cubicle,entity:SSC_03-004_Visitors-Cubicle
entity:SSC_03-004_Visitors-Cubicle_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,SSC_03_004_Visitors_Cubicle,entity:SSC_03-004_Visitors-Cubicle
entity:SSC_03-005_Researchers-Office_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWHT_CALC,SSC_03_005_Researchers_Office,entity:SSC_03-005_Researchers-Office
entity:SSC_03-005_Researchers-Office_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,SSC_03_005_Researchers_Office,entity:SSC_03-005_Researchers-Office
entity:SSC_03-006A_Room_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWHT_CALC,SSC_03_006A_Room,entity:SSC_03-006A_Room
entity:SSC_03-006A_Room_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,SSC_03_006A_Room,entity:SSC_03-006A_Room
entity:SSC_03-006B_Room_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWHT_CALC,SSC_03_006B_Room,entity:SSC_03-006B_Room
entity:SSC_03-006B_Room_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,SSC_03_006B_Room,entity:SSC_03-006B_Room
entity:SSC_03-006_Meeting-Room_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWHT_CALC,SSC_03_006_Meeting_Room,entity:SSC_03-006_Meeting-Room
entity:SSC_03-006_Meeting-Room_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,SSC_03_006_Meeting_Room,entity:SSC_03-006_Meeting-Room
entity:SSC_03-007_Operations-Manager_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWHT_CALC,SSC_03_007_Operations_Manager,entity:SSC_03-007_Operations-Manager
entity:SSC_03-007_Operations-Manager_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,SSC_03_007_Operations_Manager,entity:SSC_03-007_Operations-Manager
entity:SSC_03-008_Visitors-Cubicle_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWHT_CALC,SSC_03_008_Visitors_Cubicle,entity:SSC_03-008_Visitors-Cubicle
entity:SSC_03-008_Visitors-Cubicle_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,SSC_03_008_Visitors_Cubicle,entity:SSC_03-008_Visitors-Cubicle
entity:SSC_03-009_Researchers-Office_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWHT_CALC,SSC_03_009_Researchers_Office,entity:SSC_03-009_Researchers-Office
entity:SSC_03-009_Researchers-Office_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,SSC_03_009_Researchers_Office,entity:SSC_03-009_Researchers-Office
entity:SSC_03-010_Researchers-Office_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWHT_CALC,SSC_03_010_Researchers_Office,entity:SSC_03-010_Researchers-Office
entity:SSC_03-010_Researchers-Office_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,SSC_03_010_Researchers_Office,entity:SSC_03-010_Researchers-Office
entity:SSC_03-011_Visitors-Cubicle_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWHT_CALC,SSC_03_011_Visitors_Cubicle,entity:SSC_03-011_Visitors-Cubicle
entity:SSC_03-011_Visitors-Cubicle_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,SSC_03_011_Visitors_Cubicle,entity:SSC_03-011_Visitors-Cubicle
entity:SSC_03-012_Researchers-Office_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWHT_CALC,SSC_03_012_Researchers_Office,entity:SSC_03-012_Researchers-Office
entity:SSC_03-012_Researchers-Office_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,SSC_03_012_Researchers_Office,entity:SSC_03-012_Researchers-Office
entity:SSC_03-013_Researchers-Office_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWHT_CALC,SSC_03_013_Researchers_Office,entity:SSC_03-013_Researchers-Office
entity:SSC_03-013_Researchers-Office_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,SSC_03_013_Researchers_Office,entity:SSC_03-013_Researchers-Office
entity:SSC_03-014_Visitors-Cubicle_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWHT_CALC,SSC_03_014_Visitors_Cubicle,entity:SSC_03-014_Visitors-Cubicle
entity:SSC_03-014_Visitors-Cubicle_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,SSC_03_014_Visitors_Cubicle,entity:SSC_03-014_Visitors-Cubicle
entity:SSC_03-015_Researchers-Office_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWHT_CALC,SSC_03_015_Researchers_Office,entity:SSC_03-015_Researchers-Office
entity:SSC_03-015_Researchers-Office_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,SSC_03_015_Researchers_Office,entity:SSC_03-015_Researchers-Office
entity:SSC_03-016_Lounge_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWHT_CALC,SSC_03_016_Lounge,entity:SSC_03-016_Lounge
entity:SSC_03-016_Lounge_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,SSC_03_016_Lounge,entity:SSC_03-016_Lounge
entity:SSC_03-017_Researchers-Office_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWHT_CALC,SSC_03_017_Researchers_Office,entity:SSC_03-017_Researchers-Office
entity:SSC_03-017_Researchers-Office_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,SSC_03_017_Researchers_Office,entity:SSC_03-017_Researchers-Office
entity:SSC_03-018_Visitors-Cubicle_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWHT_CALC,SSC_03_018_Visitors_Cubicle,entity:SSC_03-018_Visitors-Cubicle
entity:SSC_03-018_Visitors-Cubicle_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,SSC_03_018_Visitors_Cubicle,entity:SSC_03-018_Visitors-Cubicle
entity:SSC_03-019_IT-Managers-Office_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWHT_CALC,SSC_03_019_IT_Managers_Office,entity:SSC_03-019_IT-Managers-Office
entity:SSC_03-019_IT-Managers-Office_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,SSC_03_019_IT_Managers_Office,entity:SSC_03-019_IT-Managers-Office
entity:SSC_03-020_Researchers-Office_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWHT_CALC,SSC_03_020_Researchers_Office,entity:SSC_03-020_Researchers-Office
entity:SSC_03-020_Researchers-Office_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,SSC_03_020_Researchers_Office,entity:SSC_03-020_Researchers-Office
entity:SSC_03-021_Visitors-Cubicle_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWHT_CALC,SSC_03_021_Visitors_Cubicle,entity:SSC_03-021_Visitors-Cubicle
entity:SSC_03-021_Visitors-Cubicle_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,SSC_03_021_Visitors_Cubicle,entity:SSC_03-021_Visitors-Cubicle
entity:SSC_03-022_Researchers-Office_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWHT_CALC,SSC_03_022_Researchers_Office,entity:SSC_03-022_Researchers-Office
entity:SSC_03-022_Researchers-Office_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,SSC_03_022_Researchers_Office,entity:SSC_03-022_Researchers-Office
entity:SSC_03-023_Researchers-Office_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWHT_CALC,SSC_03_023_Researchers_Office,entity:SSC_03-023_Researchers-Office
entity:SSC_03-023_Researchers-Office_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,SSC_03_023_Researchers_Office,entity:SSC_03-023_Researchers-Office
entity:SSC_03-024_Visitors-Cubicle_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWHT_CALC,SSC_03_024_Visitors_Cubicle,entity:SSC_03-024_Visitors-Cubicle
entity:SSC_03-024_Visitors-Cubicle_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,SSC_03_024_Visitors_Cubicle,entity:SSC_03-024_Visitors-Cubicle
entity:SSC_03-025_Secretarial-Area_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWHT_CALC,SSC_03_025_Secretarial_Area,entity:SSC_03-025_Secretarial-Area
entity:SSC_03-025_Secretarial-Area_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,SSC_03_025_Secretarial_Area,entity:SSC_03-025_Secretarial-Area
entity:SSC_03-026_Meeting-Room_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWHT_CALC,SSC_03_026_Meeting_Room,entity:SSC_03-026_Meeting-Room
entity:SSC_03-026_Meeting-Room_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,SSC_03_026_Meeting_Room,entity:SSC_03-026_Meeting-Room
entity:SSC_03-027_Researchers-Office_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWHT_CALC,SSC_03_027_Researchers_Office,entity:SSC_03-027_Researchers-Office
entity:SSC_03-027_Researchers-Office_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,SSC_03_027_Researchers_Office,entity:SSC_03-027_Researchers-Office
entity:SSC_03-028_Visitors-Cubicle_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWHT_CALC,SSC_03_028_Visitors_Cubicle,entity:SSC_03-028_Visitors-Cubicle
entity:SSC_03-028_Visitors-Cubicle_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,SSC_03_028_Visitors_Cubicle,entity:SSC_03-028_Visitors-Cubicle
entity:SSC_03-029_Researchers-Office_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWHT_CALC,SSC_03_029_Researchers_Office,entity:SSC_03-029_Researchers-Office
entity:SSC_03-029_Researchers-Office_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,SSC_03_029_Researchers_Office,entity:SSC_03-029_Researchers-Office
entity:SSC_03-030_Assoc-Directors-Meeting-Room_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWHT_CALC,SSC_03_030_Assoc_Directors_Meeting_Room,entity:SSC_03-030_Assoc-Directors-Meeting-Room
entity:SSC_03-030_Assoc-Directors-Meeting-Room_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,SSC_03_030_Assoc_Directors_Meeting_Room,entity:SSC_03-030_Assoc-Directors-Meeting-Room
entity:SSC_03-031_Assoc-Directors-Office_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWHT_CALC,SSC_03_031_Assoc_Directors_Office,entity:SSC_03-031_Assoc-Directors-Office
entity:SSC_03-031_Assoc-Directors-Office_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,SSC_03_031_Assoc_Directors_Office,entity:SSC_03-031_Assoc-Directors-Office
entity:SSC_03-032_General-Office-Area_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWHT_CALC,SSC_03_032_General_Office_Area,entity:SSC_03-032_General-Office-Area
entity:SSC_03-032_General-Office-Area_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,SSC_03_032_General_Office_Area,entity:SSC_03-032_General-Office-Area
entity:SSC_03-033_Printing_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWHT_CALC,SSC_03_033_Printing,entity:SSC_03-033_Printing
entity:SSC_03-033_Printing_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,SSC_03_033_Printing,entity:SSC_03-033_Printing
entity:SSC_03-034_Corridor_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWHT_CALC,SSC_03_034_Corridor,entity:SSC_03-034_Corridor
entity:SSC_03-034_Corridor_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,SSC_03_034_Corridor,entity:SSC_03-034_Corridor
entity:SSC_03-035_Study-Library-Area_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWHT_CALC,SSC_03_035_Study_Library_Area,entity:SSC_03-035_Study-Library-Area
entity:SSC_03-035_Study-Library-Area_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,SSC_03_035_Study_Library_Area,entity:SSC_03-035_Study-Library-Area
entity:SSC_03-036_Kitchen_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWHT_CALC,SSC_03_036_Kitchen,entity:SSC_03-036_Kitchen
entity:SSC_03-036_Kitchen_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,SSC_03_036_Kitchen,entity:SSC_03-036_Kitchen
entity:SSC_03-037_Male-Toilet_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWHT_CALC,SSC_03_037_Male_Toilet,entity:SSC_03-037_Male-Toilet
entity:SSC_03-037_Male-Toilet_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,SSC_03_037_Male_Toilet,entity:SSC_03-037_Male-Toilet
entity:SSC_03-038_Server-Room_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWHT_CALC,SSC_03_038_Server_Room,entity:SSC_03-038_Server-Room
entity:SSC_03-038_Server-Room_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,SSC_03_038_Server_Room,entity:SSC_03-038_Server-Room
entity:SSC_03-039_Female-Toilet_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWHT_CALC,SSC_03_039_Female_Toilet,entity:SSC_03-039_Female-Toilet
entity:SSC_03-039_Female-Toilet_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,SSC_03_039_Female_Toilet,entity:SSC_03-039_Female-Toilet
entity:SSC_03-040_Corridor_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWHT_CALC,SSC_03_040_Corridor,entity:SSC_03-040_Corridor
entity:SSC_03-040_Corridor_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,SSC_03_040_Corridor,entity:SSC_03-040_Corridor
entity:SSC_03-041_Corridor_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWHT_CALC,SSC_03_041_Corridor,entity:SSC_03-041_Corridor
entity:SSC_03-041_Corridor_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,SSC_03_041_Corridor,entity:SSC_03-041_Corridor
entity:SSC_03-042_Corridor_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWHT_CALC,SSC_03_042_Corridor,entity:SSC_03-042_Corridor
entity:SSC_03-042_Corridor_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,SSC_03_042_Corridor,entity:SSC_03-042_Corridor
entity:SSC_03-043_Exterior-Courtyard_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWHT_CALC,SSC_03_043_Exterior_Courtyard,entity:SSC_03-043_Exterior-Courtyard
entity:SSC_03-043_Exterior-Courtyard_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,SSC_03_043_Exterior_Courtyard,entity:SSC_03-043_Exterior-Courtyard
entity:SSC_03-044_Corridor_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWHT_CALC,SSC_03_044_Corridor,entity:SSC_03-044_Corridor
