building,tag,room before,room after,source
QNL,CAV_B_S13_009,IT STORAGE B.104,B.104 STORAGE,D->E
QNL,CAV_B_S13_010,Plant Room 2 B.070,B.070 PLANT ROOM 02,D
QNL,CAV_B_S13_011,Plant Room 2 B.070,B.070 PLANT ROOM 02,D
QNL,CAV_B_S13_012,Fire Command B.071,B.070 PLANT ROOM 02,D
QNL,CAV_B_S13_013,GAS SUPPRESSION B.087,B.087 GAS SUPPRESSION ROOM,D->E
QNL,CAV_B_S13_014,PEOPLE MOVER B.088,B.064 CORRIDOR 2,D
QNL,CAV_B_S13_015,Server Room B.089,B.089 SERVER ROOM,D
QNL,CAV_B_S13_020,UPS BATTERY ROOM B.084,B.084 UPS BATTERY ROOM,D
QNL,CAV_B_S13_021,Sprinklers Pumps & Zones Valves B.072,B.072 SPRIMKLERS PUMPS AND ZONES VALVES,D
QNL,CAV_B_S13_050,PLANT ROOM B.104A,B.104A PLANT ROOM,D
QNL,CAV_B_S14_001,CORRIDOR 3 B.051,B.040 OFFICE,D
QNL,CAV_B_S14_002,CORRIDOR 3 B.052,B.052 CORRIDOR 3,D
QNL,CAV_B_S14_003,PLANT ROOM 3 B.110,B.110 PLANT ROOM 03,D
QNL,CAV_B_S14_004,PLANT ROOM 3 B.110,B.110 PLANT ROOM 03,D
QNL,CAV_B_S14_005,PLANT ROOM 3 B.110,B.110 PLANT ROOM 03,D
QNL,CAV_B_S14_006,Referigerate Store Kitchen Lobby B.044,B.044 BOH KITCHEN,D->E
QNL,CAV_B_S14_007,Washing Area & Fine Binding B.044,B.044 BOH KITCHEN,D->E
QNL,CAV_B_S15_001,Corridor 5 B.063,B.063 PLANT ROOM 01,D->E
QNL,CAV_B_S15_002,Corridor 5 B.063,B.063 PLANT ROOM 01,D->E
QNL,CAV_B_S15_003,Corridor 5 B.063,B.063 PLANT ROOM 01,D->E
QNL,DX_B01,MV ROOM B.081,B.035 CORRIDOR 4,J
QNL,DX_B02,MV ROOM B.081,B.035 CORRIDOR 4,J
QNL,DX_B03,TRANSFORMER ROOM B.082,B.095 EMERGENCY LIGHTING BATTERY ROOM,J
QNL,DX_B04,TRANSFORMER ROOM B.082,B.082 TRANSFORMER ROOM,D
QNL,DX_B05,HV ROOM B.083,B.083 HV ROOM,D
QNL,DX_B06,HV ROOM B.083,B.083 HV ROOM,J
QNL,DX_B07,EMERGENCY LIGHTING BATTERY ROOM B.095,B.095 EMERGENCY LIGHTING BATTERY ROOM,D
QNL,DX_B08,UPS BATTERY ROOM B.084,B.095 EMERGENCY LIGHTING BATTERY ROOM,J
QNL,DX_B09,UPS BATTERY ROOM B.084,B.084 UPS BATTERY ROOM,D
QNL,DX_B10,SECURITY & BMS B.102,B.103 PROCESSING ROOM,J
QNL,DX_B11,ITTIGATION CONTROL ROOM B.046_ITT,B.107 SECURITY EQUIPMENT ROOM,J
QNL,DX_B12,SECURITY EQUIPMENT ROOM B.107,B.107 SECURITY EQUIPMENT ROOM,D
QNL,DX_B13,TRASH CHAMBER B.093,B.093 TRANSH CHAMBER,D
QNL,DX_B14,TRANSFORMER ROOM B.082,B.095 EMERGENCY LIGHTING BATTERY ROOM,J
QNL,DX_B15,TRASH CHAMBER B.093,B.093 TRANSH CHAMBER,D
QNL,DX_B16,EMERGENCY LIGHTING BATTERY ROOM B.095,B.095 EMERGENCY LIGHTING BATTERY ROOM,D
QNL,DX_B17,REFRIGERATE STORE B.045A,B.045A REFRIGERATE STORE,D
QNL,DX_B18,REFRIGERATE STORE B.045A,B.045A REFRIGERATE STORE,D
QNL,DX_B19,REFRIGERATE STORE B.045A,B.045A REFRIGERATE STORE,D
QNL,DX_B20,STORAGE B.092,B.092 STORAGE,D
QNL,DX_B21,IDF Roof RP.001,P.004 PLANT ZONE,D->E
QNL,DX_B22,REST ROOM SECURITY B.106_RES,B.106 REST ROOM SECURITY,D->E
QNL,DX_B23,SECURITY EQUIPMENT ROOM B.107,B.107 SECURITY EQUIPMENT ROOM,D
QNL,DX_B24,IDF Roof RP.001,P.004 PLANT ZONE,D->E
QNL,HEX01,Plant Room 4 B.220,B.220 PLANT ROOM 04,D
QNL,HEX02,Plant Room 4 B.220,B.220 PLANT ROOM 04,D
QNL,HEX03,Plant Room 4 B.220,B.220 PLANT ROOM 04,D
QNL,HEX04,Plant Room 4 B.220,B.220 PLANT ROOM 04,D
QNL,HEX05,PH PLANT B.211,B.211 PH PLANT ROOM,D->E
QNL,EF_201,L-3 L1.L-3,L-3 L 3,D
QNL,EF_B05,FUMIGATION B.085,B.085 FUMIGATION ROOM,D->E
QNL,EF_B06,DIGITIZATION CENTER B.055,B.055 DIGITIZATION CENTER,D
QNL,EF_B07,Loading Room B.109,B.109 LOADING AREA,D->E
QNL,EF_B08,Loading Room B.109,B.109 LOADING AREA,D->E
QNL,EF_B09,Generator B.080,B.080 GENERATOR,D
QNL,EF_B10,Trash room B.093,B.093 TRANSH CHAMBER,D->E
QNL,EF_B11,Fuel pump room B.091,B.091 FUEL ROOM,D->E
QNL,EF_B12,IDF ROOM B.214,B.214 IDF ROOM,D
QNL,EF_B13,Sprinklers Pumps B.072,B.072 SPRIMKLERS PUMPS AND ZONES VALVES,J
QNL,EF_B14,Fire Command B.071,B.064 CORRIDOR 2,J
QNL,EF_B15,Loading Room B.109,B.109 LOADING AREA,D->E
QNL,EF_B16,Loading Room B.109,B.109 LOADING AREA,D->E
QNL,EF_BBV01,Plant Room 2 B.070,B.070 PLANT ROOM 02,D
QNL,EF_BBV02,Plant Room 2 B.070,B.070 PLANT ROOM 02,D
QNL,EF_RP01,Plant Zone P.002,P.002 PLANT ZONE,D
QNL,EF_RP02,Plant Zone P.004,P.004 PLANT ZONE,D
QNL,EF_RP03,Plant Zone P.007,P.007 PLANT ZONE,D
QNL,KEF_101,RESTAURANT L1.067,L1.067 RESTAURANT,D
QNL,KEF_B019,MEP KITCHEN B.049,B.049 MEP KITCHEN,D
QNL,KEF_B020,CORRIDOR 3 B.052,B.052 CORRIDOR 3,D
QNL,KEF_B04,BREAKOUT AREA B.001A,B.001A BREAK OUT AREA,D
QNL,SEF_RP04,Plant Zone P.002,P.002 PLANT ZONE,D
QNL,SEF_RP05,Plant Zone P.002,P.002 PLANT ZONE,D
QNL,SEF_RP06,Plant Zone P.002,P.002 PLANT ZONE,D
QNL,SEF_RP07,Plant Zone P.004,P.004 PLANT ZONE,D
QNL,SEF_RP08,Plant Zone P.004,P.004 PLANT ZONE,D
QNL,SEF_RP09,Plant Zone P.004,P.004 PLANT ZONE,D
QNL,SEF_RP10,Plant Zone P.007,P.007 PLANT ZONE,D
QNL,SEF_RP11,Plant Zone P.006,P.006 PLANT ZONE,D
QNL,SEF_RP12,Plant Zone P.006,P.006 PLANT ZONE,D
QNL,SEF_ZoneA,Plant Zone P.002,P.002 PLANT ZONE,D
QNL,SEF_ZoneB,Plant Zone P.004,P.004 PLANT ZONE,D
QNL,SEF_ZoneC,Plant Zone P.007,P.007 PLANT ZONE,D
QNL,TEF_101C,ELEC SHAFT L1.E2,E2 SHAFT,D->E
QNL,TEF_102C,ELEC SHAFT L1.E1,E1 SHAFT,D->E
QNL,TEF_B01A,PLANT ROOM 3 B.110,B.110 PLANT ROOM 03,D
QNL,TEF_B01B,PLANT ROOM 3 B.110,B.110 PLANT ROOM 03,D
QNL,TEF_B02A,PLANT ROOM 2 B.070,B.070 PLANT ROOM 02,D
QNL,TEF_B02B,PLANT ROOM 2 B.070,B.070 PLANT ROOM 02,D
QNL,TEF_B03A,COMPACT SHELVING-MAIN COLLECTION B.120,B.120 COMPACT SHELVING MAIN COLLECTION,D
QNL,TEF_B03B,COMPACT SHELVING-MAIN COLLECTION B.120,B.120 COMPACT SHELVING MAIN COLLECTION,D
QNL,CCU_B01,QTEL ROOM B.048,B.048 QTEL ROOM,D
QNL,CCU_B02,QTEL ROOM B.048,B.048 QTEL ROOM,D
QNL,CCU_B03,TELECOM ROOM B.050,B.050 TELECOM ROOM,D
QNL,CCU_B04,TELECOM ROOM B.050,B.050 TELECOM ROOM,D
QNL,CCU_B05,SERVER ROOM B.089,B.089 SERVER ROOM,D
QNL,CCU_B06,SERVER ROOM B.089,B.089 SERVER ROOM,D
QNL,CCU_B07,SERVER ROOM B.089,B.089 SERVER ROOM,D
QNL,CCU_B08,VAULT_B.141_VAU,B.141 VAULT,D->E
QNL,CCU_B09,VAULT_B.141_VAU,B.141 VAULT,D->E
QNL,CCU_B10,IDF B.222,B.222 IDF,D
QNL,CCU_B11,IDF B.222,B.222 IDF,D
QNL,CHW_P01,Plant Room 4 B.220,B.220 PLANT ROOM 04,D
QNL,CHW_P02,Plant Room 4 B.220,B.220 PLANT ROOM 04,D
QNL,CHW_P03,Plant Room 4 B.220,B.220 PLANT ROOM 04,D
QNL,CHW_P04,Plant Room 4 B.220,B.220 PLANT ROOM 04,D
QNL,CHWPU_P01,Plant Room 4 B.220,B.220 PLANT ROOM 04,D
QNL,ELEC_Gen,Generator B.080,B.080 GENERATOR,D
SSC,AHUB_0001,CHILLED WATER B.013,B.013 CHILLED WATER,J
SSC,AHUB_0002,VENT PLANT B.014,B.014 VENT PLANT,J
SSC,AHUB_0003,VENT PLANT B.014,B.014 VENT PLANT,J
SSC,AHUB_0004,VENT PLANT B.008,B.008 VENT PLANT,J
SSC,AHUB_0005,CHILLED WATER B.013,B.014 VENT PLANT,J
SSC,FCU0001,SPRINKLER AND WATER B.016,B.016 SPRINKLER AND WATER,D
SSC,FCU0002,MAIN SEC. CONTROL ROOM B.025,B.025 MAIN SEC CONTROL ROOM,J
SSC,FCU0003,B.M.S B.039,B.030 CORRIDOR,J
SSC,FCU0004,AV ROOM 1.008,1.008 AV ROOM,D
SSC,FCU0005,IDF-1 1.027,1.027 IDF 1,J
SSC,FCU0006,IDF-1 1.027,1.027 IDF 1,J
SSC,FCU0007,IDF-2 1.039,1.039 IDF 2,J
SSC,FCU0008,IDF-2 1.039,1.039 IDF 2,D
SSC,FCU0009,CORRIDOR 1.028,1.029 SHELL SPACE,J
SSC,FCU0010,CORRIDOR 1.010,1.013 CORRIDOR,J
SSC,FCU0011,PRINTING 03.033,3.033 PRINTING,D
SSC,VAV0001,ENTRANCE B.015,B.015 ENTRANCE,J
SSC,VAV0002,SHARED OFFICE 01.014,1.014 SHELL SPACE,D->E
SSC,VAV0003,SHARED OFFICE 01.014,1.014 SHELL SPACE,J
SSC,VAV0004,SHARED OFFICE 01.014,1.014 SHELL SPACE,J
SSC,VAV0005,SHARED OFFICE 01.015,1.015 SHELL SPACE,D->E
SSC,VAV0006,SHARED OFFICE 01.015,1.015 SHELL SPACE,J
SSC,VAV0007,SHARED OFFICE 01.015,1.015 SHELL SPACE,J
SSC,VAV0008,CORRIDOR 01.024,1.024 CORRIDOR,D
SSC,VAV0009,PRAYER ROOM 01.019,1.001 CORRIDOR,J
SSC,VAV0010,PRAYER ROOM 01.019,1.019 PRAYER ROOM,J
SSC,VAV0011,PRAYER ROOM 01.019,1.019 PRAYER ROOM,J
SSC,VAV0012,PRAYER ROOM 01.019,1.019 PRAYER ROOM,J
SSC,VAV0013,PRAYER ROOM 01.019,1.019 PRAYER ROOM,J
SSC,VAV0014,PRAYER ROOM 01.019,1.019 PRAYER ROOM,J
SSC,VAV0015,ROOM NO 42,1.029 ROOM NO 42,D
SSC,VAV0016,ROOM NO 43,1.029 ROOM NO 43,D
SSC,VAV0017,ROOM NO 44,1.029 ROOM NO 44,D
SSC,VAV0018,SHARED OFFICE 01.029,1.029 SHELL SPACE,J
SSC,VAV0019,SHARED OFFICE 01.029,1.029 SHELL SPACE,J
SSC,VAV0020,SHARED OFFICE 01.029,1.029 SHELL SPACE,J
SSC,VAV0021,CORRIDOR 01.013,1.013 CORRIDOR,D
SSC,VAV0022,OPEN SPACE 01.003,1.003 OPEN SPACE,D
SSC,VAV0023,OPEN SPACE 01.003,1.003 OPEN SPACE,J
SSC,VAV0024,CORRIDOR 01.001,1.003 OPEN SPACE,J
SSC,VAV0025,TEAM SPACE 01.002,1.002 SHELL SPACE,J
SSC,VAV0026,TEAM SPACE 01.002,1.002 SHELL SPACE,D->E
SSC,VAV0027,TEAM SPACE 01.002,1.002 SHELL SPACE,J
SSC,VAV0028,TEAM SPACE 01.002,1.002 SHELL SPACE,J
SSC,VAV0029,CORRIDOR 01.001,1.003 OPEN SPACE,J
SSC,VAV0030,PRINT COPY 01.016,1.016 SHELL SPACE,D->E
SSC,VAV0031,CORRIDOR 01.001,1.003 OPEN SPACE,J
SSC,VAV0032,CORRIDOR 01.018,1.018 CORRIDOR,D
SSC,VAV0033,CORRIDOR 01.028,1.039 IDF 2,J
SSC,VAV0034,OPEN SPACE 01.003,1.003 OPEN SPACE,J
SSC,VAV0035,CORRIDOR 01.010,1.028 CORRIDOR,J
SSC,VAV0036,ABLUTION ROOM 01.022,1.019 PRAYER ROOM,J
SSC,VAV0037,AV ROOM 1.008,1.008 AV ROOM,D
SSC,VAV0039,OPEN SPACE 01.003,1.003 OPEN SPACE,J
SSC,VAV0040,CONFERENCE ROOM 02.006,2.006 CONFERENCE ROOM,J
SSC,VAV0041,EXECUTIVE CONFERENCE ROOM 02.005,2.005 EXECUTIVE CONFERENCE ROOM,J
SSC,VAV0042,EXECUTIVE CONFERENCE ROOM 02.005,2.005 EXECUTIVE CONFERENCE ROOM,J
SSC,VAV0043,CORRIDOR 02.004,2.004 CORRIDOR,D
SSC,VAV0044,FOYER 02.001,2.001 FOYER,D
SSC,VAV0045,FOYER 02.001,2.001 FOYER,D
SSC,VAV0046,LOBBY 02.002,2.002 LOBBY,J
SSC,VAV0047,LOBBY 02.002,2.002 LOBBY,J
SSC,VAV0048,LOBBY 02.002,2.002 LOBBY,J
SSC,VAV0049,LOBBY 02.002,2.003 CORRIDOR,J
SSC,VAV0050,CORRIDOR 02.003,2.002 LOBBY,J
SSC,VAV0051,EXECUTIVE CONFERENCE ROOM 02.005,2.005 EXECUTIVE CONFERENCE ROOM,J
SSC,VAV0052,CONFERENCE ROOM 02.006,2.006 CONFERENCE ROOM,J
SSC,VAV0053,RESEARCHER OFFICE 03.015,3.015 RESEARCHER OFFICE,J
SSC,VAV0054,VISITOR'S CUBICLE 03.014,3.014 VISITOR S CUBICLE,D
SSC,VAV0055,RESEARCHER OFFICE 03.013,3.013 RESEARCHER OFFICE,J
SSC,VAV0056,RESEARCHER OFFICE 03.012,3.012 RESEARCHER OFFICE,J
SSC,VAV0057,VISITOR'S CUBICLE 03.011,3.011 VISITOR S CUBICLE,D
SSC,VAV0058,RESEARCHER OFFICE 03.010,3.010 RESEARCHER OFFICE,J
SSC,VAV0059,RESEARCHER OFFICE 03.009,3.009 RESEARCHER OFFICE,J
SSC,VAV0060,VISITOR'S CUBICLE 03.008,3.008 VISITOR S CUBICLE,D
SSC,VAV0061,OPERATION MANAGERS 03.007,3.007 OPERATIONS MANAGERS,J
SSC,VAV0062,ROOM 03.006B,3.006A ROOM,J
SSC,VAV0064,ROOM 03.006A,3.006B ROOM,J
SSC,VAV0065,RESEARCHER OFFICE 03.005,3.005 RESEARCHER OFFICE,D
SSC,VAV0066,VISITOR'S CUBICLE 03.004,3.004 VISITOR S CUBICLE,D
SSC,VAV0067,RESEARCHER OFFICE 03.003,3.003 RESEARCHER OFFICE,D
SSC,VAV0068,DIRECTOR MEETING ROOM 03.002,3.002 DIRECTOR MEETING ROOM,D
SSC,VAV0069,DIRECTOR MEETING ROOM 03.002,3.002 DIRECTOR MEETING ROOM,D
SSC,VAV0070,DIRECTOR'S OFFICE 03.001,3.001 DIRECTOR S OFFICE,D
SSC,VAV0071,GENERAL OFFICE AREA 03.002,3.032 GENERAL OFFICE AREA,J
SSC,VAV0072,GENERAL OFFICE AREA 03.002,3.032 GENERAL OFFICE AREA,J
SSC,VAV0073,GENERAL OFFICE AREA 03.002,3.032 GENERAL OFFICE AREA,J
SSC,VAV0074,GENERAL OFFICE AREA 03.002,3.032 GENERAL OFFICE AREA,J
SSC,VAV0075,GENERAL OFFICE AREA 03.002,3.032 GENERAL OFFICE AREA,J
SSC,VAV0076,GENERAL OFFICE AREA 03.002,3.031 ASSOC DIRECTORS OFFICE,J
SSC,VAV0077,GENERAL OFFICE AREA 03.002,3.032 GENERAL OFFICE AREA,J
SSC,VAV0078,ASSOC. DOR. OFFICE 03.031,3.031 ASSOC DIRECTORS OFFICE,J->E
SSC,VAV0079,ASSOC. DIR. MEETING ROOM 03.030,3.030 ASSOC DIRECTORS MEETING ROOM,D->E
SSC,VAV0080,ASSOC. DIR. MEETING ROOM 03.030,3.030 ASSOC DIRECTORS MEETING ROOM,J->E
SSC,VAV0081,RESEARCHER OFFICE 03.029,3.029 RESEARCHER OFFICE,J
SSC,VAV0082,VISITOR'S CUBICLE 03.028,3.028 VISITOR S CUBICLE,D
SSC,VAV0083,RESEARCHER OFFICE 03.027,3.027 RESEARCHER OFFICE,J
SSC,VAV0084,MEETING ROOM 03.026,3.026 MEETING ROOM,J
SSC,VAV0085,MEETING ROOM 03.026,3.026 MEETING ROOM,J
SSC,VAV0086,MEETING ROOM 03.026,3.026 MEETING ROOM,J
SSC,VAV0087,SECRETARIAL AREA 03.025,3.025 SECRETARIAL AREA,J
SSC,VAV0088,VISITOR'S CUBICLE 03.024,3.024 VISITOR S CUBICLE,D
SSC,VAV0089,RESEARCHER OFFICE 03.023,3.023 RESEARCHER OFFICE,J
SSC,VAV0090,RESEARCHER OFFICE 03.022,3.022 RESEARCHER OFFICE,J
SSC,VAV0091,VISITOR'S CUBICLE 03.021,3.021 VISITOR S CUBICLE,D
SSC,VAV0092,RESEARCHER OFFICE 03.020,3.020 RESEARCHER OFFICE,J
SSC,VAV0093,IT MANAGERS'S OFFICE 03.019,3.019 IT MANAGERS OFFICE,J
SSC,VAV0094,VISITOR'S CUBICLE 03.018,3.018 VISITOR S CUBICLE,D
SSC,VAV0095,RESEARCHER OFFICE 03.017,3.017 RESEARCHER OFFICE,J
SSC,VAV0096,LOUNGE 03.016,3.016 LOUNGE,J
SSC,VAV0097,LOUNGE 03.016,3.016 LOUNGE,J
SSC,VAV0098,IT OFFICE 03.049,3.016 LOUNGE,J
SSC,VAV0099,CORRIDOR 03.042,3.034 CORRIDOR,J
SSC,VAV0100,CORRIDOR 03.041,3.041 CORRIDOR,D
SSC,VAV0101,CORRIDOR 03.044,3.042 CORRIDOR,J
SSC,VAV0102,CORRIDOR 03.034,3.041 CORRIDOR,J
SSC,VAV0103,CORRIDOR 03.034,3.034 CORRIDOR,J
SSC,VAV0104,CORRIDOR 03.034,3.034 CORRIDOR,J
SSC,VAV0105,CORRIDOR 03.034,3.034 CORRIDOR,J
SSC,VAV0106,CORRIDOR 03.042,3.042 CORRIDOR,J
SSC,VAV0107,GENERAL OFFICE AREA 03.002,3.032 GENERAL OFFICE AREA,J
SSC,VAV0108,GENERAL OFFICE AREA 03.002,3.032 GENERAL OFFICE AREA,J
RDC,RDC_SB_GF_AHU8031,COMPUTER RESEARCH LAB S-1112,Mech S-0136,"BMS screen, kept green by the client"
RDC,RDC_SB_GF_AHU8032,COMPUTER RESEARCH LAB S-1112,Mech S-0136,"BMS screen, kept green by the client"
RDC,RDC_SB_GF_AHU8033,COMPUTER RESEARCH LAB S-1112,Mech S-0136,"BMS screen, kept green by the client"
RDC,RDC_SB_GF_AHU8034,COMPUTER RESEARCH LAB S-1112,Mech S-0136,"BMS screen, kept green by the client"
RDC,RDC_SB_GF_AHU8035,COMPUTER RESEARCH LAB S-1112,MECH S-0136,"BMS screen, kept green by the client"
RDC,RDC_SB_GF_AHU8037,COMPUTER RESEARCH LAB S-1112,Cyber Server S-0138,"BMS screen, kept green by the client"
RDC,RDC_SB_GF_AHU8042,UPS ROOM S-0145,Corridor S-0143,"BMS screen, kept green by the client"
RDC,RDC_NB_GF_VAV5165_EV5166,Corridor N-0134,Serv Core N-0136,"BMS screen, kept green by the client"
RDC,RDC_NB_GF_VAV7175,Office 05-15-WS N-0431,Corridor N-0432,"BMS screen, kept green by the client"
RDC,RDC_NB_GF_VAV7460,Office 05-8-WKS N-0457,Workstation N-0457,"BMS screen, kept green by the client"
RDC,RDC_SB_1F_VAV0514,NCIR Office S-1119,Sc.Comp.Office3 S-1119,"BMS screen, kept green by the client"
RDC,RDC_SB_1F_VAV2536,Normal Elec. S-1251,Mech. Chasing S-1249,"BMS screen, kept green by the client"
RDC,RDC_SB_1F_VAV2552,Vestibule S-1273,FPC S-1277,"BMS screen, kept green by the client"
RDC,RDC_SB_GF_VAV1004,Corridor S-0137 / S-0143,Dedicated Cyber SOC/NOC Lab S-0141,"BMS screen, kept green by the client"
RDC,RDC_NB_1F_VAV4565_EV4566,Conference N-1213,Storage Room N-1215,"BMS screen, kept green by the client"
RDC,RDC_NB_1F_VAV4910P,Emergency Electr N-2103,Emer. Elec. N-2104,"BMS screen, kept green by the client"
RDC,RDC_NB_1F_VAV5610_VEV5611,Robotics N-1115J,Cold Room N-1115F,"BMS screen, kept green by the client"
RDC,RDC_NB_1F_VAV6980P,Emer. Elec. N-2108,IDF N-2110,"BMS screen, kept green by the client"
RDC,RDC_NB_1F_VAV7660,Office 05 - 2 WKS- N-1401,Workstation N-1423,"BMS screen, kept green by the client"
RDC,RDC_NB_GF_FCU6982,Mech/FPC N-0128,IDF N-0133,"BMS screen, kept green by the client"
RDC,RDC_SB_2F_FCU0206,Normal Elec. S-2103,South Penthouse S-2101,"BMS screen, kept green by the client"
RDC,RDC_SB_2F_FCU0208,Emerg. Elec. S-2104,South Penthouse S-2101,"BMS screen, kept green by the client"
RDC,RDC_SB_2F_FCU2205,Emerg. Elec. S-2105,South Penthouse S-2101,"BMS screen, kept green by the client"
RDC,RDC_UB_GF_FCU8514,WET/MECH/FIRE ROOM U-0120,Pump Room U-0121,"BMS screen, kept green by the client"
RDC,RDC_NB_GF_CAV5280,Store N-0146,Serv Core N-0136,"BMS screen, kept green by the client"
RDC,RDC_NB_GF_VEV-5211,Sputter Room N-0140D,MBE EVAP Room N-0140E,"BMS screen, kept green by the client"
RDC,RDC_NB_1F_FEV-5624,Sequence Lab N-1115K,Robotics N-1115J,"BMS screen, kept green by the client"
RDC,RDC_NB_1F_FEV-5574,Met/Prot Lab N-1115C,PRe-PCR N-1115B,"BMS screen, kept green by the client"
RDC,RDC_NB_1F_FEV-5575,Met/Prot Lab N-1115C,Cell Culture N-1115E,"BMS screen, kept green by the client"
RDC,RDC_NB_1F_VEV-5791,Shafallah N-1144C,Culture & Gel Rm N-1144B,"BMS screen, kept green by the client"
RDC,RDC_NB_1F_VEV-5795B,Storage and Archives N-1144C2,PRE-PCR N-1144D,"BMS screen, kept green by the client"
RDC,RDC_NB_1F_FEV-5796,Shafallah N-1144C,PRE-PCR N-1144D,"BMS screen, kept green by the client"
