point,point_class,proposed_hasTimeseriesId,hasEntityId_TO_CONFIRM,meters
entity:QNL_B-081_MV-Room_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,,entity:QNL_B-081_MV-Room
entity:QNL_B-081_MV-Room_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,,entity:QNL_B-081_MV-Room
entity:QNL_B-082_Transformer-Room_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,,entity:QNL_B-082_Transformer-Room
entity:QNL_B-082_Transformer-Room_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,,entity:QNL_B-082_Transformer-Room
entity:QNL_B-083_HV-Room_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,,entity:QNL_B-083_HV-Room
entity:QNL_B-083_HV-Room_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,,entity:QNL_B-083_HV-Room
entity:QNL_B-084_UPS-Battery-Room_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,,entity:QNL_B-084_UPS-Battery-Room
entity:QNL_B-084_UPS-Battery-Room_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,,entity:QNL_B-084_UPS-Battery-Room
entity:QNL_B-085_Fumigation-Room_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,,entity:QNL_B-085_Fumigation-Room
entity:QNL_B-085_Fumigation-Room_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,,entity:QNL_B-085_Fumigation-Room
entity:QNL_B-086_Freeze-Area_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,,entity:QNL_B-086_Freeze-Area
entity:QNL_B-086_Freeze-Area_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,,entity:QNL_B-086_Freeze-Area
entity:QNL_B-087_Gas-Suppression-Room_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,,entity:QNL_B-087_Gas-Suppression-Room
entity:QNL_B-087_Gas-Suppression-Room_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,,entity:QNL_B-087_Gas-Suppression-Room
entity:QNL_B-088_People-Mover-Plant_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,,entity:QNL_B-088_People-Mover-Plant
entity:QNL_B-088_People-Mover-Plant_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,,entity:QNL_B-088_People-Mover-Plant
entity:QNL_B-089_Server-Room_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,,entity:QNL_B-089_Server-Room
entity:QNL_B-089_Server-Room_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,,entity:QNL_B-089_Server-Room
entity:QNL_B-091_Fuel-Room_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,,entity:QNL_B-091_Fuel-Room
entity:QNL_B-091_Fuel-Room_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,,entity:QNL_B-091_Fuel-Room
entity:QNL_B-0924_Fuel-Tank-Cherry-Picker-Parking_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,,entity:QNL_B-0924_Fuel-Tank-Cherry-Picker-Parking
entity:QNL_B-0924_Fuel-Tank-Cherry-Picker-Parking_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,,entity:QNL_B-0924_Fuel-Tank-Cherry-Picker-Parking
entity:QNL_B-092_Storage_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,,entity:QNL_B-092_Storage
entity:QNL_B-092_Storage_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,,entity:QNL_B-092_Storage
entity:QNL_B-093_Trash-Chamber_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,,entity:QNL_B-093_Trash-Chamber
entity:QNL_B-093_Trash-Chamber_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,,entity:QNL_B-093_Trash-Chamber
entity:QNL_B-095_Emergency-Lighting-Battery-Room_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,,entity:QNL_B-095_Emergency-Lighting-Battery-Room
entity:QNL_B-095_Emergency-Lighting-Battery-Room_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,,entity:QNL_B-095_Emergency-Lighting-Battery-Room
entity:QNL_B-100_Loading-Dock_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,,entity:QNL_B-100_Loading-Dock
entity:QNL_B-100_Loading-Dock_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,,entity:QNL_B-100_Loading-Dock
entity:QNL_B-101_Shipping-Clerk_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,,entity:QNL_B-101_Shipping-Clerk
entity:QNL_B-101_Shipping-Clerk_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,,entity:QNL_B-101_Shipping-Clerk
entity:QNL_B-102_Security-BMS_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,,entity:QNL_B-102_Security-BMS
entity:QNL_B-102_Security-BMS_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,,entity:QNL_B-102_Security-BMS
entity:QNL_B-103_Processing-Room_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,,entity:QNL_B-103_Processing-Room
entity:QNL_B-103_Processing-Room_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,,entity:QNL_B-103_Processing-Room
entity:QNL_B-104A_Plant-Room_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,,entity:QNL_B-104A_Plant-Room
entity:QNL_B-104A_Plant-Room_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,,entity:QNL_B-104A_Plant-Room
entity:QNL_B-104_Storage_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,,entity:QNL_B-104_Storage
entity:QNL_B-104_Storage_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,,entity:QNL_B-104_Storage
entity:QNL_B-105_Security-Control-Room_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,,entity:QNL_B-105_Security-Control-Room
entity:QNL_B-105_Security-Control-Room_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,,entity:QNL_B-105_Security-Control-Room
entity:QNL_B-106_Res-Rest-Room-Security_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,,entity:QNL_B-106_Res-Rest-Room-Security
entity:QNL_B-106_Res-Rest-Room-Security_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,,entity:QNL_B-106_Res-Rest-Room-Security
entity:QNL_B-106_Sec-Security-Stores-Security-UPS_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,,entity:QNL_B-106_Sec-Security-Stores-Security-UPS
entity:QNL_B-106_Sec-Security-Stores-Security-UPS_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,,entity:QNL_B-106_Sec-Security-Stores-Security-UPS
entity:QNL_B-107_Security-Equipment-Room_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,,entity:QNL_B-107_Security-Equipment-Room
entity:QNL_B-107_Security-Equipment-Room_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,,entity:QNL_B-107_Security-Equipment-Room
entity:QNL_B-108_Toilet_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,,entity:QNL_B-108_Toilet
entity:QNL_B-108_Toilet_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,,entity:QNL_B-108_Toilet
entity:QNL_B-109_Loading-Area_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,,entity:QNL_B-109_Loading-Area
entity:QNL_B-109_Loading-Area_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,,entity:QNL_B-109_Loading-Area
entity:QNL_B-110_Plant-Room-03_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,,entity:QNL_B-110_Plant-Room-03
entity:QNL_B-110_Plant-Room-03_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,,entity:QNL_B-110_Plant-Room-03
entity:QNL_B-111_Storage_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,,entity:QNL_B-111_Storage
entity:QNL_B-111_Storage_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,,entity:QNL_B-111_Storage
entity:QNL_B-112_Corridor_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,,entity:QNL_B-112_Corridor
entity:QNL_B-112_Corridor_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,,entity:QNL_B-112_Corridor
entity:QNL_B-113_Maintenance_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,,entity:QNL_B-113_Maintenance
entity:QNL_B-113_Maintenance_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,,entity:QNL_B-113_Maintenance
entity:QNL_B-114_Ventilation_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,,entity:QNL_B-114_Ventilation
entity:QNL_B-114_Ventilation_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,,entity:QNL_B-114_Ventilation
entity:QNL_B-115_Corridor_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,,entity:QNL_B-115_Corridor
entity:QNL_B-115_Corridor_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,,entity:QNL_B-115_Corridor
entity:QNL_B-116_Ventilation_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,,entity:QNL_B-116_Ventilation
entity:QNL_B-116_Ventilation_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,,entity:QNL_B-116_Ventilation
entity:QNL_B-120_Compact-Shelving-Main-Collection_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,,entity:QNL_B-120_Compact-Shelving-Main-Collection
entity:QNL_B-120_Compact-Shelving-Main-Collection_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,,entity:QNL_B-120_Compact-Shelving-Main-Collection
entity:QNL_B-121_Sorting-Shelving-Room_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,,entity:QNL_B-121_Sorting-Shelving-Room
entity:QNL_B-121_Sorting-Shelving-Room_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,,entity:QNL_B-121_Sorting-Shelving-Room
entity:QNL_B-122_IT-Office_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,,entity:QNL_B-122_IT-Office
entity:QNL_B-122_IT-Office_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,,entity:QNL_B-122_IT-Office
entity:QNL_B-132_Shell-Space-Special-Collection_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,,entity:QNL_B-132_Shell-Space-Special-Collection
entity:QNL_B-132_Shell-Space-Special-Collection_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,,entity:QNL_B-132_Shell-Space-Special-Collection
entity:QNL_B-140_Hl-Plant-Room_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,,entity:QNL_B-140_Hl-Plant-Room
entity:QNL_B-140_Hl-Plant-Room_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,,entity:QNL_B-140_Hl-Plant-Room
entity:QNL_B-141_Hlp-Hl-Plant-Room_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,,entity:QNL_B-141_Hlp-Hl-Plant-Room
entity:QNL_B-141_Hlp-Hl-Plant-Room_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,,entity:QNL_B-141_Hlp-Hl-Plant-Room
entity:QNL_B-141_Vau-Vault_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,,entity:QNL_B-141_Vau-Vault
entity:QNL_B-141_Vau-Vault_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,,entity:QNL_B-141_Vau-Vault
entity:QNL_B-142_Corridor_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,,entity:QNL_B-142_Corridor
entity:QNL_B-142_Corridor_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,,entity:QNL_B-142_Corridor
entity:QNL_B-143_Heritage-Collection_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,,entity:QNL_B-143_Heritage-Collection
entity:QNL_B-143_Heritage-Collection_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,,entity:QNL_B-143_Heritage-Collection
entity:QNL_B-144_Pantry_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,,entity:QNL_B-144_Pantry
entity:QNL_B-144_Pantry_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,,entity:QNL_B-144_Pantry
entity:QNL_B-145_Lobby-Security_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,,entity:QNL_B-145_Lobby-Security
entity:QNL_B-145_Lobby-Security_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,,entity:QNL_B-145_Lobby-Security
entity:QNL_B-146_VIP-Rest-Room_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,,entity:QNL_B-146_VIP-Rest-Room
entity:QNL_B-146_VIP-Rest-Room_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,,entity:QNL_B-146_VIP-Rest-Room
entity:QNL_B-147_VIP-Rest-Room_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,,entity:QNL_B-147_VIP-Rest-Room
entity:QNL_B-147_VIP-Rest-Room_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,,entity:QNL_B-147_VIP-Rest-Room
entity:QNL_B-148_VIP-Majlis_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,,entity:QNL_B-148_VIP-Majlis
entity:QNL_B-148_VIP-Majlis_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,,entity:QNL_B-148_VIP-Majlis
entity:QNL_B-149_Director-Head_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,,entity:QNL_B-149_Director-Head
entity:QNL_B-149_Director-Head_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,,entity:QNL_B-149_Director-Head
entity:QNL_B-150_Assistant-Head_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,,entity:QNL_B-150_Assistant-Head
entity:QNL_B-150_Assistant-Head_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,,entity:QNL_B-150_Assistant-Head
entity:QNL_B-151_Research-Doc-Rcrds-Mgmt_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,,entity:QNL_B-151_Research-Doc-Rcrds-Mgmt
entity:QNL_B-151_Research-Doc-Rcrds-Mgmt_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,,entity:QNL_B-151_Research-Doc-Rcrds-Mgmt
entity:QNL_B-152_Security-Room_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,,entity:QNL_B-152_Security-Room
entity:QNL_B-152_Security-Room_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,,entity:QNL_B-152_Security-Room
entity:QNL_B-153_Prof-Librarian_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,,entity:QNL_B-153_Prof-Librarian
entity:QNL_B-153_Prof-Librarian_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,,entity:QNL_B-153_Prof-Librarian
entity:QNL_B-155_Faculty-Carrels_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,,entity:QNL_B-155_Faculty-Carrels
entity:QNL_B-155_Faculty-Carrels_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,,entity:QNL_B-155_Faculty-Carrels
entity:QNL_B-156_Faculty-Carrels_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,,entity:QNL_B-156_Faculty-Carrels
entity:QNL_B-156_Faculty-Carrels_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,,entity:QNL_B-156_Faculty-Carrels
entity:QNL_B-157_Faculty-Carrels_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,,entity:QNL_B-157_Faculty-Carrels
entity:QNL_B-157_Faculty-Carrels_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,,entity:QNL_B-157_Faculty-Carrels
entity:QNL_B-158_Faculty-Carrels_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,,entity:QNL_B-158_Faculty-Carrels
entity:QNL_B-158_Faculty-Carrels_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,,entity:QNL_B-158_Faculty-Carrels
entity:QNL_B-159_Faculty-Carrels_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,,entity:QNL_B-159_Faculty-Carrels
entity:QNL_B-159_Faculty-Carrels_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,,entity:QNL_B-159_Faculty-Carrels
entity:QNL_B-160_Faculty-Carrels_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,,entity:QNL_B-160_Faculty-Carrels
entity:QNL_B-160_Faculty-Carrels_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,,entity:QNL_B-160_Faculty-Carrels
entity:QNL_B-161_Faculty-Carrels_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,,entity:QNL_B-161_Faculty-Carrels
entity:QNL_B-161_Faculty-Carrels_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,,entity:QNL_B-161_Faculty-Carrels
entity:QNL_B-162_Faculty-Carrels_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,,entity:QNL_B-162_Faculty-Carrels
entity:QNL_B-162_Faculty-Carrels_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,,entity:QNL_B-162_Faculty-Carrels
entity:QNL_B-163_Faculty-Carrels_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,,entity:QNL_B-163_Faculty-Carrels
entity:QNL_B-163_Faculty-Carrels_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,,entity:QNL_B-163_Faculty-Carrels
entity:QNL_B-164_Faculty-Carrels_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,,entity:QNL_B-164_Faculty-Carrels
entity:QNL_B-164_Faculty-Carrels_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,,entity:QNL_B-164_Faculty-Carrels
entity:QNL_B-165_Faculty-Carrels_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,,entity:QNL_B-165_Faculty-Carrels
entity:QNL_B-165_Faculty-Carrels_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,,entity:QNL_B-165_Faculty-Carrels
entity:QNL_B-166_Faculty-Carrels_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,,entity:QNL_B-166_Faculty-Carrels
entity:QNL_B-166_Faculty-Carrels_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,,entity:QNL_B-166_Faculty-Carrels
entity:QNL_B-167_Faculty-Carrels_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,,entity:QNL_B-167_Faculty-Carrels
entity:QNL_B-167_Faculty-Carrels_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,,entity:QNL_B-167_Faculty-Carrels
entity:QNL_B-168_Faculty-Carrels_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,,entity:QNL_B-168_Faculty-Carrels
entity:QNL_B-168_Faculty-Carrels_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,,entity:QNL_B-168_Faculty-Carrels
entity:QNL_B-169_Faculty-Carrels_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,,entity:QNL_B-169_Faculty-Carrels
entity:QNL_B-169_Faculty-Carrels_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,,entity:QNL_B-169_Faculty-Carrels
entity:QNL_B-200_Digitization_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,,entity:QNL_B-200_Digitization
entity:QNL_B-200_Digitization_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,,entity:QNL_B-200_Digitization
entity:QNL_B-201_Rest-Room-Men_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,,entity:QNL_B-201_Rest-Room-Men
entity:QNL_B-201_Rest-Room-Men_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,,entity:QNL_B-201_Rest-Room-Men
entity:QNL_B-202_Rest-Room-Women_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,,entity:QNL_B-202_Rest-Room-Women
entity:QNL_B-202_Rest-Room-Women_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,,entity:QNL_B-202_Rest-Room-Women
entity:QNL_B-203_Storage-Room_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,,entity:QNL_B-203_Storage-Room
entity:QNL_B-203_Storage-Room_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,,entity:QNL_B-203_Storage-Room
entity:QNL_B-204_Technical-Services_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,,entity:QNL_B-204_Technical-Services
entity:QNL_B-204_Technical-Services_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,,entity:QNL_B-204_Technical-Services
entity:QNL_B-205_Instruction-Presentation_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,,entity:QNL_B-205_Instruction-Presentation
entity:QNL_B-205_Instruction-Presentation_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,,entity:QNL_B-205_Instruction-Presentation
entity:QNL_B-206_Instruction-Outreach_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,,entity:QNL_B-206_Instruction-Outreach
entity:QNL_B-206_Instruction-Outreach_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,,entity:QNL_B-206_Instruction-Outreach
entity:QNL_B-207_Researchers-Reading-Area_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,,entity:QNL_B-207_Researchers-Reading-Area
entity:QNL_B-207_Researchers-Reading-Area_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,,entity:QNL_B-207_Researchers-Reading-Area
entity:QNL_B-208_Prof-Librarian_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,,entity:QNL_B-208_Prof-Librarian
entity:QNL_B-208_Prof-Librarian_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,,entity:QNL_B-208_Prof-Librarian
entity:QNL_B-209_Conservation-Work-Area_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,,entity:QNL_B-209_Conservation-Work-Area
entity:QNL_B-209_Conservation-Work-Area_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,,entity:QNL_B-209_Conservation-Work-Area
