old_identifier,new_identifier,kind
entity:QNL_FCU_B_032_CalcEntryScheduledHrs,entity:QNL_FCU-B-032_Scheduledpm-Hours,point
entity:QNL_FCU_B_032_CalcEntryUnscheduledHrs,entity:QNL_FCU-B-032_Unscheduled-Outage-Hours,point
entity:QNL_FCU_B_032_EffectiveSP,entity:QNL_FCU-B-032_Effective-Temperature-Setpoint,point
entity:QNL_FCU_B_032_RmTemp,entity:QNL_FCU-B-032_Room-Temperature,point
entity:QNL_FCU_B_032_ValveFbk,entity:QNL_FCU-B-032_Valve-Position-Feedback,point
entity:QNL_FCU_B_033,entity:QNL_FCU-B-033,equipment
entity:QNL_FCU_B_033_CalcEntryScheduledHrs,entity:QNL_FCU-B-033_Scheduledpm-Hours,point
entity:QNL_FCU_B_033_CalcEntryUnscheduledHrs,entity:QNL_FCU-B-033_Unscheduled-Outage-Hours,point
entity:QNL_FCU_B_033_EffectiveSP,entity:QNL_FCU-B-033_Effective-Temperature-Setpoint,point
entity:QNL_FCU_B_033_RmTemp,entity:QNL_FCU-B-033_Room-Temperature,point
entity:QNL_FCU_B_033_ValveFbk,entity:QNL_FCU-B-033_Valve-Position-Feedback,point
entity:QNL_FCU_B_034,entity:QNL_FCU-B-034,equipment
entity:QNL_FCU_B_034_CalcEntryScheduledHrs,entity:QNL_FCU-B-034_Scheduledpm-Hours,point
entity:QNL_FCU_B_034_CalcEntryUnscheduledHrs,entity:QNL_FCU-B-034_Unscheduled-Outage-Hours,point
entity:QNL_FCU_B_034_EffectiveSP,entity:QNL_FCU-B-034_Effective-Temperature-Setpoint,point
entity:QNL_FCU_B_034_RmTemp,entity:QNL_FCU-B-034_Room-Temperature,point
entity:QNL_FCU_B_034_ValveFbk,entity:QNL_FCU-B-034_Valve-Position-Feedback,point
entity:QNL_FCU_B_035,entity:QNL_FCU-B-035,equipment
entity:QNL_FCU_B_035_CalcEntryScheduledHrs,entity:QNL_FCU-B-035_Scheduledpm-Hours,point
entity:QNL_FCU_B_035_CalcEntryUnscheduledHrs,entity:QNL_FCU-B-035_Unscheduled-Outage-Hours,point
entity:QNL_FCU_B_035_EffectiveSP,entity:QNL_FCU-B-035_Effective-Temperature-Setpoint,point
entity:QNL_FCU_B_035_RmTemp,entity:QNL_FCU-B-035_Room-Temperature,point
entity:QNL_FCU_B_035_ValveFbk,entity:QNL_FCU-B-035_Valve-Position-Feedback,point
entity:QNL_FCU_B_036,entity:QNL_FCU-B-036,equipment
entity:QNL_FCU_B_036_CalcEntryScheduledHrs,entity:QNL_FCU-B-036_Scheduledpm-Hours,point
entity:QNL_FCU_B_036_CalcEntryUnscheduledHrs,entity:QNL_FCU-B-036_Unscheduled-Outage-Hours,point
entity:QNL_FCU_B_036_EffectiveSP,entity:QNL_FCU-B-036_Effective-Temperature-Setpoint,point
entity:QNL_FCU_B_036_RmTemp,entity:QNL_FCU-B-036_Room-Temperature,point
entity:QNL_FCU_B_036_ValveFbk,entity:QNL_FCU-B-036_Valve-Position-Feedback,point
entity:QNL_FCU_B_037,entity:QNL_FCU-B-037,equipment
entity:QNL_FCU_B_037_CalcEntryScheduledHrs,entity:QNL_FCU-B-037_Scheduledpm-Hours,point
entity:QNL_FCU_B_037_CalcEntryUnscheduledHrs,entity:QNL_FCU-B-037_Unscheduled-Outage-Hours,point
entity:QNL_FCU_B_037_EffectiveSP,entity:QNL_FCU-B-037_Effective-Temperature-Setpoint,point
entity:QNL_FCU_B_037_RmTemp,entity:QNL_FCU-B-037_Room-Temperature,point
entity:QNL_FCU_B_037_ValveFbk,entity:QNL_FCU-B-037_Valve-Position-Feedback,point
entity:QNL_FCU_B_038,entity:QNL_FCU-B-038,equipment
entity:QNL_FCU_B_038_CalcEntryScheduledHrs,entity:QNL_FCU-B-038_Scheduledpm-Hours,point
entity:QNL_FCU_B_038_CalcEntryUnscheduledHrs,entity:QNL_FCU-B-038_Unscheduled-Outage-Hours,point
entity:QNL_FCU_B_038_EffectiveSP,entity:QNL_FCU-B-038_Effective-Temperature-Setpoint,point
entity:QNL_FCU_B_038_RmTemp,entity:QNL_FCU-B-038_Room-Temperature,point
entity:QNL_FCU_B_038_ValveFbk,entity:QNL_FCU-B-038_Valve-Position-Feedback,point
entity:QNL_HEX01_DiffPrs_PV,entity:QNL_HEX01_Differential-Pressure-Sensor,point
entity:QNL_HEX01_IsoVlv,entity:QNL_HEX01_Iso-Vlv,part
entity:QNL_HEX01_IsoVlv_AutoManCmd,entity:QNL_HEX01_Iso-Vlv_Auto-Manual-Command,point
entity:QNL_HEX01_IsoVlv_CloseSts,entity:QNL_HEX01_Iso-Vlv_Open-Close-Status-Close-Sts,point
entity:QNL_HEX01_IsoVlv_OpenCmd,entity:QNL_HEX01_Iso-Vlv_Open-Close-Command,point
entity:QNL_HEX01_IsoVlv_OpenCmdSts,entity:QNL_HEX01_Iso-Vlv_Open-Close-Status-Open-Cmd-Sts,point
entity:QNL_HEX01_IsoVlv_OpenSts,entity:QNL_HEX01_Iso-Vlv_Open-Close-Status,point
entity:QNL_HEX01_MV_AutoManCmd,entity:QNL_HEX01_MV_Auto-Manual-Command,point
entity:QNL_HEX01_MV_PosCmd,entity:QNL_HEX01_MV_Valve-Position-Command,point
entity:QNL_HEX01_MV_PosFbk,entity:QNL_HEX01_MV_Valve-Position-Sensor,point
entity:QNL_HEX01_PriRtnTemp_PV,entity:QNL_HEX01_Primary-Return-Temperature-Sensor,point
entity:QNL_HEX01_SecRtnTemp_PV,entity:QNL_HEX01_Secondary-Return-Temperature-Sensor,point
entity:QNL_HEX02_DiffPrs_PV,entity:QNL_HEX02_Differential-Pressure-Sensor,point
entity:QNL_HEX02_IsoVlv,entity:QNL_HEX02_Iso-Vlv,part
entity:QNL_HEX02_IsoVlv_AutoManCmd,entity:QNL_HEX02_Iso-Vlv_Auto-Manual-Command,point
entity:QNL_HEX02_IsoVlv_CloseSts,entity:QNL_HEX02_Iso-Vlv_Open-Close-Status-Close-Sts,point
entity:QNL_HEX02_IsoVlv_OpenCmd,entity:QNL_HEX02_Iso-Vlv_Open-Close-Command,point
entity:QNL_HEX02_IsoVlv_OpenCmdSts,entity:QNL_HEX02_Iso-Vlv_Open-Close-Status,point
entity:QNL_HEX02_IsoVlv_OpenSts,entity:QNL_HEX02_Iso-Vlv_Open-Close-Status-Open-Sts,point
entity:QNL_HEX02_MV_AutoManCmd,entity:QNL_HEX02_MV_Auto-Manual-Command,point
entity:QNL_HEX02_MV_PosCmd,entity:QNL_HEX02_MV_Valve-Position-Command,point
entity:QNL_HEX02_MV_PosFbk,entity:QNL_HEX02_MV_Valve-Position-Sensor,point
entity:QNL_HEX02_PriRtnTemp_PV,entity:QNL_HEX02_Primary-Return-Temperature-Sensor,point
entity:QNL_HEX02_SecRtnTemp_PV,entity:QNL_HEX02_Secondary-Return-Temperature-Sensor,point
entity:QNL_HEX03_DiffPrs_PV,entity:QNL_HEX03_Differential-Pressure-Sensor,point
entity:QNL_HEX03_IsoVlv,entity:QNL_HEX03_Iso-Vlv,part
entity:QNL_HEX03_IsoVlv_AutoManCmd,entity:QNL_HEX03_Iso-Vlv_Auto-Manual-Command,point
entity:QNL_HEX03_IsoVlv_CloseSts,entity:QNL_HEX03_Iso-Vlv_Open-Close-Status,point
entity:QNL_HEX03_IsoVlv_OpenCmd,entity:QNL_HEX03_Iso-Vlv_Open-Close-Command,point
entity:QNL_HEX03_IsoVlv_OpenCmdSts,entity:QNL_HEX03_Iso-Vlv_Open-Close-Status-Open-Cmd-Sts,point
entity:QNL_HEX03_IsoVlv_OpenSts,entity:QNL_HEX03_Iso-Vlv_Open-Close-Status-Open-Sts,point
entity:QNL_HEX03_MV_AutoManCmd,entity:QNL_HEX03_MV_Auto-Manual-Command,point
entity:QNL_HEX03_MV_PosCmd,entity:QNL_HEX03_MV_Valve-Position-Command,point
entity:QNL_HEX03_MV_PosFbk,entity:QNL_HEX03_MV_Valve-Position-Sensor,point
entity:QNL_HEX03_PriRtnTemp_PV,entity:QNL_HEX03_Primary-Return-Temperature-Sensor,point
entity:QNL_HEX03_SecRtnTemp_PV,entity:QNL_HEX03_Secondary-Return-Temperature-Sensor,point
entity:QNL_HEX04_DiffPrs_PV,entity:QNL_HEX04_Differential-Pressure-Sensor,point
entity:QNL_HEX04_IsoVlv,entity:QNL_HEX04_Iso-Vlv,part
entity:QNL_HEX04_IsoVlv_AutoManCmd,entity:QNL_HEX04_Iso-Vlv_Auto-Manual-Command,point
entity:QNL_HEX04_IsoVlv_CloseSts,entity:QNL_HEX04_Iso-Vlv_Open-Close-Status-Close-Sts,point
entity:QNL_HEX04_IsoVlv_OpenCmd,entity:QNL_HEX04_Iso-Vlv_Open-Close-Command,point
entity:QNL_HEX04_IsoVlv_OpenCmdSts,entity:QNL_HEX04_Iso-Vlv_Open-Close-Status-Open-Cmd-Sts,point
entity:QNL_HEX04_IsoVlv_OpenSts,entity:QNL_HEX04_Iso-Vlv_Open-Close-Status,point
entity:QNL_HEX04_MV_AutoManCmd,entity:QNL_HEX04_MV_Auto-Manual-Command,point
entity:QNL_HEX04_MV_PosCmd,entity:QNL_HEX04_MV_Valve-Position-Command,point
entity:QNL_HEX04_MV_PosFbk,entity:QNL_HEX04_MV_Valve-Position-Sensor,point
entity:QNL_HEX04_PriRtnTemp_PV,entity:QNL_HEX04_Primary-Return-Temperature-Sensor,point
entity:QNL_HEX04_SecRtnTemp_PV,entity:QNL_HEX04_Secondary-Return-Temperature-Sensor,point
entity:QNL_HEX05_DiffPrs_PV,entity:QNL_HEX05_Differential-Pressure-Sensor,point
entity:QNL_HEX05_IsoVlv,entity:QNL_HEX05_Iso-Vlv,part
entity:QNL_HEX05_IsoVlv_AutoManCmd,entity:QNL_HEX05_Iso-Vlv_Auto-Manual-Command,point
entity:QNL_HEX05_IsoVlv_CloseSts,entity:QNL_HEX05_Iso-Vlv_Open-Close-Status,point
entity:QNL_HEX05_IsoVlv_OpenCmd,entity:QNL_HEX05_Iso-Vlv_Open-Close-Command,point
entity:QNL_HEX05_IsoVlv_OpenCmdSts,entity:QNL_HEX05_Iso-Vlv_Open-Close-Status-Open-Cmd-Sts,point
entity:QNL_HEX05_IsoVlv_OpenSts,entity:QNL_HEX05_Iso-Vlv_Open-Close-Status-Open-Sts,point
entity:QNL_HEX05_MV_AutoManCmd,entity:QNL_HEX05_MV_Auto-Manual-Command,point
entity:QNL_HEX05_MV_PosCmd,entity:QNL_HEX05_MV_Valve-Position-Command,point
entity:QNL_HEX05_MV_PosFbk,entity:QNL_HEX05_MV_Valve-Position-Sensor,point
entity:QNL_HEX05_PriRtnTemp_PV,entity:QNL_HEX05_Primary-Return-Temperature-Sensor,point
entity:QNL_HEX05_SecRtnTemp_PV,entity:QNL_HEX05_Secondary-Return-Temperature-Sensor,point
entity:QNL_HEX_BldgUtilEnergy_PV,entity:QNL_CHWS-MAIN-LOOP_Energy-Meter_HEX-Bldg-Util-Energy-PV,point
entity:QNL_KEF_101,entity:QNL_KEF-101,equipment
entity:QNL_KEF_101_AutoManCmd,entity:QNL_KEF-101_Auto-Manual-Command,point
entity:QNL_KEF_101_LocSts,entity:QNL_KEF-101_Local-Status,point
entity:QNL_KEF_101_RunSts,entity:QNL_KEF-101_Run-Status,point
entity:QNL_KEF_101_SpeedFbk,entity:QNL_KEF-101_Speed-Sensor,point
entity:QNL_KEF_101_StartStopCmd,entity:QNL_KEF-101_Start-Stop-Command,point
entity:QNL_KEF_101_TripAlm,entity:QNL_KEF-101_Trip-Status,point
entity:QNL_KEF_101_kW,entity:QNL_KEF-101_Electric-Power-Sensor,point
entity:QNL_KEF_B019,entity:QNL_KEF-B019,equipment
entity:QNL_KEF_B019_AutoManCmd,entity:QNL_KEF-B019_Auto-Manual-Command,point
entity:QNL_KEF_B019_LocSts,entity:QNL_KEF-B019_Local-Status,point
entity:QNL_KEF_B019_RunSts,entity:QNL_KEF-B019_Run-Status,point
entity:QNL_KEF_B019_SpeedFbk,entity:QNL_KEF-B019_Speed-Sensor,point
entity:QNL_KEF_B019_StartStopCmd,entity:QNL_KEF-B019_Start-Stop-Command,point
entity:QNL_KEF_B019_TripAlm,entity:QNL_KEF-B019_Trip-Status,point
entity:QNL_KEF_B019_kW,entity:QNL_KEF-B019_Electric-Power-Sensor,point
entity:QNL_KEF_B020,entity:QNL_KEF-B020,equipment
entity:QNL_KEF_B020_AutoManCmd,entity:QNL_KEF-B020_Auto-Manual-Command,point
entity:QNL_KEF_B020_LocSts,entity:QNL_KEF-B020_Local-Status,point
entity:QNL_KEF_B020_RunSts,entity:QNL_KEF-B020_Run-Status,point
entity:QNL_KEF_B020_StartStopCmd,entity:QNL_KEF-B020_Start-Stop-Command,point
entity:QNL_KEF_B020_TripAlm,entity:QNL_KEF-B020_Trip-Status,point
entity:QNL_KEF_B04,entity:QNL_KEF-B04,equipment
entity:QNL_KEF_B04_AutoManCmd,entity:QNL_KEF-B04_Auto-Manual-Command,point
entity:QNL_KEF_B04_LocSts,entity:QNL_KEF-B04_Local-Status,point
entity:QNL_KEF_B04_RunSts,entity:QNL_KEF-B04_Run-Status,point
entity:QNL_KEF_B04_StartStopCmd,entity:QNL_KEF-B04_Start-Stop-Command,point
entity:QNL_KEF_B04_TripAlm,entity:QNL_KEF-B04_Trip-Status,point
entity:QNL_MF_B01_SpcTemp,entity:QNL_MF_B01_Spc-Temp,point
entity:QNL_SEF_RP04,entity:QNL_SEF-RP04,equipment
entity:QNL_SEF_RP04_RunSts,entity:QNL_SEF-RP04_Run-Status,point
entity:QNL_SEF_RP04_StartStopCmd,entity:QNL_SEF-RP04_Start-Stop-Command,point
entity:QNL_SEF_RP04_TripAlm,entity:QNL_SEF-RP04_Trip-Status,point
entity:QNL_SEF_RP05,entity:QNL_SEF-RP05,equipment
entity:QNL_SEF_RP05_RunSts,entity:QNL_SEF-RP05_Run-Status,point
entity:QNL_SEF_RP05_StartStopCmd,entity:QNL_SEF-RP05_Start-Stop-Command,point
entity:QNL_SEF_RP05_TripAlm,entity:QNL_SEF-RP05_Trip-Status,point
entity:QNL_SEF_RP06,entity:QNL_SEF-RP06,equipment
entity:QNL_SEF_RP06_RunSts,entity:QNL_SEF-RP06_Run-Status,point
entity:QNL_SEF_RP06_StartStopCmd,entity:QNL_SEF-RP06_Start-Stop-Command,point
entity:QNL_SEF_RP06_TripAlm,entity:QNL_SEF-RP06_Trip-Status,point
entity:QNL_SEF_RP07,entity:QNL_SEF-RP07,equipment
entity:QNL_SEF_RP07_RunSts,entity:QNL_SEF-RP07_Run-Status,point
entity:QNL_SEF_RP07_StartStopCmd,entity:QNL_SEF-RP07_Start-Stop-Command,point
entity:QNL_SEF_RP07_TripAlm,entity:QNL_SEF-RP07_Trip-Status,point
entity:QNL_SEF_RP08,entity:QNL_SEF-RP08,equipment
entity:QNL_SEF_RP08_RunSts,entity:QNL_SEF-RP08_Run-Status,point
entity:QNL_SEF_RP08_StartStopCmd,entity:QNL_SEF-RP08_Start-Stop-Command,point
entity:QNL_SEF_RP08_TripAlm,entity:QNL_SEF-RP08_Trip-Status,point
entity:QNL_SEF_RP09,entity:QNL_SEF-RP09,equipment
entity:QNL_SEF_RP09_RunSts,entity:QNL_SEF-RP09_Run-Status,point
entity:QNL_SEF_RP09_StartStopCmd,entity:QNL_SEF-RP09_Start-Stop-Command,point
entity:QNL_SEF_RP09_TripAlm,entity:QNL_SEF-RP09_Trip-Status,point
entity:QNL_SEF_RP10,entity:QNL_SEF-RP10,equipment
entity:QNL_SEF_RP10_LocSts,entity:QNL_SEF-RP10_Local-Status,point
entity:QNL_SEF_RP10_RunSts,entity:QNL_SEF-RP10_Run-Status,point
entity:QNL_SEF_RP10_StartStopCmd,entity:QNL_SEF-RP10_Start-Stop-Command,point
entity:QNL_SEF_RP10_TripAlm,entity:QNL_SEF-RP10_Trip-Status,point
entity:QNL_SEF_RP11,entity:QNL_SEF-RP11,equipment
entity:QNL_SEF_RP11_RunSts,entity:QNL_SEF-RP11_Run-Status,point
entity:QNL_SEF_RP11_StartStopCmd,entity:QNL_SEF-RP11_Start-Stop-Command,point
entity:QNL_SEF_RP11_TripAlm,entity:QNL_SEF-RP11_Trip-Status,point
entity:QNL_SEF_RP12,entity:QNL_SEF-RP12,equipment
entity:QNL_SEF_RP12_RunSts,entity:QNL_SEF-RP12_Run-Status,point
entity:QNL_SEF_RP12_StartStopCmd,entity:QNL_SEF-RP12_Start-Stop-Command,point
entity:QNL_SEF_RP12_TripAlm,entity:QNL_SEF-RP12_Trip-Status,point
entity:QNL_SEF_ZoneA,entity:QNL_SEF-Zone-A,equipment
entity:QNL_SEF_ZoneA_LocSts,entity:QNL_SEF-Zone-A_Local-Status,point
entity:QNL_SEF_ZoneA_StartStopCmd,entity:QNL_SEF-Zone-A_Start-Stop-Command,point
entity:QNL_SEF_ZoneB,entity:QNL_SEF-Zone-B,equipment
entity:QNL_SEF_ZoneB_LocSts,entity:QNL_SEF-Zone-B_Local-Status,point
entity:QNL_SEF_ZoneB_StartStopCmd,entity:QNL_SEF-Zone-B_Start-Stop-Command,point
entity:QNL_SEF_ZoneC,entity:QNL_SEF-Zone-C,equipment
entity:QNL_SEF_ZoneC_LocSts,entity:QNL_SEF-Zone-C_Local-Status,point
entity:QNL_SEF_ZoneC_StartStopCmd,entity:QNL_SEF-Zone-C_Start-Stop-Command,point
entity:QNL_TEF_101C,entity:QNL_TEF-101C,equipment
entity:QNL_TEF_101C_AutoManCmd,entity:QNL_TEF-101C_Auto-Manual-Command,point
entity:QNL_TEF_101C_LocSts,entity:QNL_TEF-101C_Local-Status,point
entity:QNL_TEF_101C_RunSts,entity:QNL_TEF-101C_Run-Status,point
entity:QNL_TEF_101C_StartStopCmd,entity:QNL_TEF-101C_Start-Stop-Command,point
entity:QNL_TEF_101C_StartStopCmdSts,entity:QNL_TEF-101C_Start-Stop-Status,point
entity:QNL_TEF_101C_TripAlm,entity:QNL_TEF-101C_Trip-Status,point
entity:QNL_TEF_102C,entity:QNL_TEF-102C,equipment
entity:QNL_TEF_102C_AutoManCmd,entity:QNL_TEF-102C_Auto-Manual-Command,point
entity:QNL_TEF_102C_LocSts,entity:QNL_TEF-102C_Local-Status,point
entity:QNL_TEF_102C_RunSts,entity:QNL_TEF-102C_Run-Status,point
entity:QNL_TEF_102C_StartStopCmd,entity:QNL_TEF-102C_Start-Stop-Command,point
entity:QNL_TEF_102C_StartStopCmdSts,entity:QNL_TEF-102C_Start-Stop-Status,point
entity:QNL_TEF_102C_TripAlm,entity:QNL_TEF-102C_Trip-Status,point
entity:QNL_TEF_B01A,entity:QNL_TEF-B01A,equipment
entity:QNL_TEF_B01A_AutoManCmd,entity:QNL_TEF-B01A_Auto-Manual-Command,point
entity:QNL_TEF_B01A_RunSts,entity:QNL_TEF-B01A_Run-Status,point
entity:QNL_TEF_B01A_StartStopCmd,entity:QNL_TEF-B01A_Start-Stop-Command,point
entity:QNL_TEF_B01A_StartStopCmdSts,entity:QNL_TEF-B01A_Start-Stop-Status,point
entity:QNL_TEF_B01A_TripAlm,entity:QNL_TEF-B01A_Trip-Status,point
entity:QNL_TEF_B01B,entity:QNL_TEF-B01B,equipment
entity:QNL_TEF_B01B_AutoManCmd,entity:QNL_TEF-B01B_Auto-Manual-Command,point
entity:QNL_TEF_B01B_RunSts,entity:QNL_TEF-B01B_Run-Status,point
entity:QNL_TEF_B01B_StartStopCmd,entity:QNL_TEF-B01B_Start-Stop-Command,point
entity:QNL_TEF_B01B_StartStopCmdSts,entity:QNL_TEF-B01B_Start-Stop-Status,point
entity:QNL_TEF_B01B_TripAlm,entity:QNL_TEF-B01B_Trip-Status,point
entity:QNL_TEF_B02A,entity:QNL_TEF-B02A,equipment
entity:QNL_TEF_B02A_AutoManCmd,entity:QNL_TEF-B02A_Auto-Manual-Command,point
entity:QNL_TEF_B02A_RunSts,entity:QNL_TEF-B02A_Run-Status,point
entity:QNL_TEF_B02A_StartStopCmd,entity:QNL_TEF-B02A_Start-Stop-Command,point
entity:QNL_TEF_B02A_StartStopCmdSts,entity:QNL_TEF-B02A_Start-Stop-Status,point
entity:QNL_TEF_B02A_TripAlm,entity:QNL_TEF-B02A_Trip-Status,point
entity:QNL_TEF_B02B,entity:QNL_TEF-B02B,equipment
entity:QNL_TEF_B02B_AutoManCmd,entity:QNL_TEF-B02B_Auto-Manual-Command,point
entity:QNL_TEF_B02B_RunSts,entity:QNL_TEF-B02B_Run-Status,point
entity:QNL_TEF_B02B_StartStopCmd,entity:QNL_TEF-B02B_Start-Stop-Command,point
entity:QNL_TEF_B02B_StartStopCmdSts,entity:QNL_TEF-B02B_Start-Stop-Status,point
entity:QNL_TEF_B02B_TripAlm,entity:QNL_TEF-B02B_Trip-Status,point
entity:QNL_TEF_B03A,entity:QNL_TEF-B03A,equipment
entity:QNL_TEF_B03A_AutoManCmd,entity:QNL_TEF-B03A_Auto-Manual-Command,point
entity:QNL_TEF_B03A_RunSts,entity:QNL_TEF-B03A_Run-Status,point
entity:QNL_TEF_B03A_StartStopCmd,entity:QNL_TEF-B03A_Start-Stop-Command,point
entity:QNL_TEF_B03A_StartStopCmdSts,entity:QNL_TEF-B03A_Start-Stop-Status,point
entity:QNL_TEF_B03A_TripAlm,entity:QNL_TEF-B03A_Trip-Status,point
entity:QNL_TEF_B03B,entity:QNL_TEF-B03B,equipment
entity:QNL_TEF_B03B_AutoManCmd,entity:QNL_TEF-B03B_Auto-Manual-Command,point
entity:QNL_TEF_B03B_RunSts,entity:QNL_TEF-B03B_Run-Status,point
entity:QNL_TEF_B03B_StartStopCmd,entity:QNL_TEF-B03B_Start-Stop-Command,point
entity:QNL_TEF_B03B_StartStopCmdSts,entity:QNL_TEF-B03B_Start-Stop-Status,point
entity:QNL_TEF_B03B_TripAlm,entity:QNL_TEF-B03B_Trip-Status,point
entity:QNL_TotalEnergy,entity:QNL_Total-Energy,equipment
entity:QNL_TotalEnergy_Energy,entity:QNL_Total-Energy_Energy,point
entity:QNL_VAV_1F_S11_001,entity:QNL_VAV-1F-S11-001,equipment
entity:QNL_VAV_1F_S11_001_DmprPos,entity:QNL_VAV-1F-S11-001_Damper-Position,point
entity:QNL_VAV_1F_S11_001_DuctAirFlow,entity:QNL_VAV-1F-S11-001_Duct-Air-Flow,point
entity:QNL_VAV_1F_S11_001_EffectiveSP,entity:QNL_VAV-1F-S11-001_Effective-Temperature-Setpoint,point
entity:QNL_VAV_1F_S11_002,entity:QNL_VAV-1F-S11-002,equipment
entity:QNL_VAV_1F_S11_002_DmprPos,entity:QNL_VAV-1F-S11-002_Damper-Position,point
entity:QNL_VAV_1F_S11_002_DuctAirFlow,entity:QNL_VAV-1F-S11-002_Duct-Air-Flow,point
entity:QNL_VAV_1F_S11_002_EffectiveSP,entity:QNL_VAV-1F-S11-002_Effective-Temperature-Setpoint,point
entity:QNL_VAV_1F_S11_003,entity:QNL_VAV-1F-S11-003,equipment
entity:QNL_VAV_1F_S11_003_DmprPos,entity:QNL_VAV-1F-S11-003_Damper-Position,point
entity:QNL_VAV_1F_S11_003_DuctAirFlow,entity:QNL_VAV-1F-S11-003_Duct-Air-Flow,point
entity:QNL_VAV_1F_S11_003_EffectiveSP,entity:QNL_VAV-1F-S11-003_Effective-Temperature-Setpoint,point
entity:QNL_VAV_1F_S11_004,entity:QNL_VAV-1F-S11-004,equipment
entity:QNL_VAV_1F_S11_004_DmprPos,entity:QNL_VAV-1F-S11-004_Damper-Position,point
entity:QNL_VAV_1F_S11_004_DuctAirFlow,entity:QNL_VAV-1F-S11-004_Duct-Air-Flow,point
entity:QNL_VAV_1F_S11_004_EffectiveSP,entity:QNL_VAV-1F-S11-004_Effective-Temperature-Setpoint,point
entity:QNL_VAV_1F_S11_004_RmTemp,entity:QNL_VAV-1F-S11-004_Room-Space-Temperature,point
entity:QNL_VAV_1F_S11_005,entity:QNL_VAV-1F-S11-005,equipment
entity:QNL_VAV_1F_S11_005_DmprPos,entity:QNL_VAV-1F-S11-005_Damper-Position,point
entity:QNL_VAV_1F_S11_005_DuctAirFlow,entity:QNL_VAV-1F-S11-005_Duct-Air-Flow,point
entity:QNL_VAV_1F_S11_005_EffectiveSP,entity:QNL_VAV-1F-S11-005_Effective-Temperature-Setpoint,point
entity:QNL_VAV_1F_S11_005_RmTemp,entity:QNL_VAV-1F-S11-005_Room-Space-Temperature,point
entity:QNL_VAV_1F_S11_006,entity:QNL_VAV-1F-S11-006,equipment
entity:QNL_VAV_1F_S11_006_DmprPos,entity:QNL_VAV-1F-S11-006_Damper-Position,point
entity:QNL_VAV_1F_S11_006_DuctAirFlow,entity:QNL_VAV-1F-S11-006_Duct-Air-Flow,point
entity:QNL_VAV_1F_S11_006_EffectiveSP,entity:QNL_VAV-1F-S11-006_Effective-Temperature-Setpoint,point
entity:QNL_VAV_1F_S11_007,entity:QNL_VAV-1F-S11-007,equipment
entity:QNL_VAV_1F_S11_007_DmprPos,entity:QNL_VAV-1F-S11-007_Damper-Position,point
entity:QNL_VAV_1F_S11_007_DuctAirFlow,entity:QNL_VAV-1F-S11-007_Duct-Air-Flow,point
entity:QNL_VAV_1F_S11_007_EffectiveSP,entity:QNL_VAV-1F-S11-007_Effective-Temperature-Setpoint,point
entity:QNL_VAV_1F_S11_008,entity:QNL_VAV-1F-S11-008,equipment
entity:QNL_VAV_1F_S11_008_DmprPos,entity:QNL_VAV-1F-S11-008_Damper-Position,point
entity:QNL_VAV_1F_S11_008_DuctAirFlow,entity:QNL_VAV-1F-S11-008_Duct-Air-Flow,point
entity:QNL_VAV_1F_S11_008_EffectiveSP,entity:QNL_VAV-1F-S11-008_Effective-Temperature-Setpoint,point
entity:QNL_VAV_1F_S11_009,entity:QNL_VAV-1F-S11-009,equipment
entity:QNL_VAV_1F_S11_009_DmprPos,entity:QNL_VAV-1F-S11-009_Damper-Position,point
entity:QNL_VAV_1F_S11_009_DuctAirFlow,entity:QNL_VAV-1F-S11-009_Duct-Air-Flow,point
entity:QNL_VAV_1F_S11_009_EffectiveSP,entity:QNL_VAV-1F-S11-009_Effective-Temperature-Setpoint,point
entity:QNL_VAV_1F_S11_010,entity:QNL_VAV-1F-S11-010,equipment
entity:QNL_VAV_1F_S11_010_DmprPos,entity:QNL_VAV-1F-S11-010_Damper-Position,point
entity:QNL_VAV_1F_S11_010_DuctAirFlow,entity:QNL_VAV-1F-S11-010_Duct-Air-Flow,point
entity:QNL_VAV_1F_S11_010_EffectiveSP,entity:QNL_VAV-1F-S11-010_Effective-Temperature-Setpoint,point
entity:QNL_VAV_1F_S11_011,entity:QNL_VAV-1F-S11-011,equipment
entity:QNL_VAV_1F_S11_011_DmprPos,entity:QNL_VAV-1F-S11-011_Damper-Position,point
entity:QNL_VAV_1F_S11_011_DuctAirFlow,entity:QNL_VAV-1F-S11-011_Duct-Air-Flow,point
entity:QNL_VAV_1F_S11_011_EffectiveSP,entity:QNL_VAV-1F-S11-011_Effective-Temperature-Setpoint,point
entity:QNL_VAV_1F_S11_012,entity:QNL_VAV-1F-S11-012,equipment
entity:QNL_VAV_1F_S11_012_DmprPos,entity:QNL_VAV-1F-S11-012_Damper-Position,point
entity:QNL_VAV_1F_S11_012_DuctAirFlow,entity:QNL_VAV-1F-S11-012_Duct-Air-Flow,point
entity:QNL_VAV_1F_S11_012_EffectiveSP,entity:QNL_VAV-1F-S11-012_Effective-Temperature-Setpoint,point
entity:QNL_VAV_1F_S11_013,entity:QNL_VAV-1F-S11-013,equipment
entity:QNL_VAV_1F_S11_013_DmprPos,entity:QNL_VAV-1F-S11-013_Damper-Position,point
entity:QNL_VAV_1F_S11_013_DuctAirFlow,entity:QNL_VAV-1F-S11-013_Duct-Air-Flow,point
